Sex,Age,Race,Juvenile Felonies,Juvenile Misdemeanors,Juvenile Others,Previous Convictions,Degree of Conviction,Days in Jail,COMPAS Score,Recidivism
1,27,2,0,0,0,2,0,21,3,0
0,28,0,0,0,0,5,1,3,7,0
1,23,3,0,0,0,0,0,2,1,0
0,52,0,0,0,0,3,0,1,0,0
0,20,0,0,0,0,0,0,32,4,0
1,21,3,0,0,3,1,0,1,7,0
1,30,3,0,0,0,0,0,32,1,0
0,22,3,0,0,0,1,0,321,4,1
1,28,2,0,0,0,0,0,4,4,0
0,34,0,0,0,0,1,0,9,0,0
1,32,3,0,0,0,3,0,1,2,0
1,25,0,0,0,0,0,0,91,1,1
0,27,0,0,0,0,0,1,29,2,1
1,33,2,0,0,0,3,0,202,0,0
1,35,2,0,0,0,0,0,1,1,0
1,40,0,0,0,0,2,1,1,2,1
0,29,5,0,0,0,0,0,42,2,0
1,24,0,0,0,2,2,1,25,8,1
1,24,0,5,1,0,10,0,1,9,1
1,23,0,0,0,0,1,1,173,6,0
1,36,3,0,1,0,26,0,118,9,1
1,29,2,0,0,0,8,0,1,7,0
1,44,0,0,0,0,0,0,398,5,0
1,26,3,0,0,0,5,0,1,2,0
1,50,2,0,0,0,1,0,139,1,0
1,59,0,0,0,0,1,0,30,1,0
1,21,0,0,0,0,1,0,1,6,1
1,51,3,0,0,0,0,1,1,0,0
1,24,0,0,0,2,2,0,31,4,1
0,45,2,0,0,0,2,0,8,4,0
1,33,0,0,2,3,11,0,120,7,1
1,29,0,0,0,0,3,1,2,0,0
1,20,0,0,0,0,0,1,30,6,0
1,20,2,0,0,0,6,0,2,3,0
0,25,2,0,0,0,0,1,30,3,0
1,21,0,0,0,0,1,0,80,8,0
1,41,0,0,0,0,18,0,234,8,0
1,38,0,0,0,0,0,0,30,2,1
1,46,2,0,0,0,1,0,167,2,0
1,33,0,0,0,2,9,1,15,6,1
1,31,3,0,1,0,19,0,1,6,1
1,21,5,0,0,0,0,1,123,3,0
1,60,5,0,0,0,1,1,2,0,1
0,39,0,0,0,0,3,0,1,4,1
1,58,0,0,0,0,2,0,75,6,0
1,23,0,0,0,0,1,0,31,4,0
1,23,0,0,0,0,0,0,32,2,0
0,38,2,0,0,0,14,1,2,8,0
0,23,0,0,0,0,3,1,1,4,1
1,31,3,0,0,0,1,1,263,0,0
1,35,0,0,0,0,4,0,160,3,0
1,49,2,0,0,0,12,0,3,1,1
1,26,5,0,0,0,1,1,86,3,0
1,27,2,0,0,0,0,1,62,4,0
1,22,0,0,1,3,2,0,1,5,0
0,29,0,0,0,0,0,0,2,3,1
1,31,0,0,0,0,0,1,293,8,0
1,31,3,0,0,0,5,0,183,5,1
0,29,3,0,0,0,0,0,1,2,0
0,65,2,0,0,0,0,0,1,0,0
0,34,3,0,0,0,1,1,120,2,0
0,27,0,0,0,0,0,1,3,3,0
1,46,0,0,0,0,0,1,2,1,0
1,26,5,0,0,0,3,0,42,1,0
1,20,0,0,0,0,0,0,1,3,1
1,29,0,0,0,0,16,0,63,9,1
0,39,0,0,0,0,0,1,1,1,0
1,29,0,0,0,0,7,0,62,2,1
0,56,2,0,0,0,3,0,31,0,0
1,43,2,0,0,0,3,0,11,1,0
1,21,0,0,0,0,0,0,32,3,0
0,26,0,0,0,0,7,1,91,5,0
1,40,0,0,0,0,0,0,124,9,1
1,22,0,0,0,0,2,1,203,8,1
0,55,0,0,0,0,1,1,2,7,0
1,39,2,0,0,0,0,1,32,0,0
1,22,0,0,1,0,1,0,1,7,1
1,31,0,0,0,0,7,0,282,9,0
0,27,5,0,0,0,5,0,2,5,1
1,36,2,0,0,0,1,0,1,1,0
1,30,0,0,0,0,0,0,2,0,0
1,56,2,0,0,0,17,0,231,3,1
1,29,0,0,0,0,1,0,211,0,0
1,36,0,0,0,0,0,1,2,5,0
1,36,2,0,0,0,5,1,108,3,0
1,32,0,0,0,0,0,0,3,0,0
0,34,0,0,0,0,5,0,174,8,1
1,24,0,1,0,0,2,0,369,8,0
1,23,5,0,0,0,0,1,1,2,1
1,33,0,0,0,0,1,1,31,1,0
1,52,2,0,0,0,0,1,31,0,0
1,20,2,0,1,1,1,0,102,9,1
1,38,0,0,0,0,5,1,172,3,0
1,46,2,0,0,0,0,1,1,0,0
1,27,0,0,0,0,0,0,274,3,1
1,21,2,0,1,0,6,0,100,8,0
1,25,0,0,2,0,6,0,1,7,0
1,20,0,0,0,0,2,0,191,2,1
1,36,0,0,0,0,10,0,1,5,0
1,23,0,0,0,0,2,0,213,5,0
0,29,2,0,0,0,1,0,31,1,1
0,47,0,0,0,0,3,0,232,1,0
0,35,0,0,0,0,7,0,62,1,1
1,37,2,0,0,0,1,1,31,0,1
1,63,2,0,0,0,0,0,1,0,0
1,27,0,0,0,0,1,0,1,3,1
1,27,0,0,0,0,0,0,4,4,0
1,24,0,0,0,0,2,1,1,5,1
1,41,0,4,0,0,17,1,46,7,0
1,30,3,0,0,0,1,0,1,1,1
1,32,0,0,1,0,13,1,1,7,1
1,43,2,0,0,0,2,1,199,7,0
1,26,2,0,0,0,0,1,1,1,0
1,25,2,0,0,0,4,0,34,9,1
1,48,3,0,0,0,2,0,35,0,0
1,24,0,2,1,0,10,1,1,8,0
1,27,0,0,0,0,0,1,32,0,0
1,22,0,0,0,0,1,1,30,5,0
0,48,0,0,0,0,0,1,314,4,0
0,26,0,0,0,0,1,1,30,3,0
1,58,5,0,0,0,0,0,1,0,0
1,23,2,0,0,2,1,0,188,4,1
1,22,2,0,1,1,3,1,1,3,1
0,51,0,0,0,0,4,0,29,0,0
1,41,0,0,0,0,0,0,4,0,0
1,21,0,0,0,0,0,0,1,6,0
1,33,2,0,0,0,3,0,104,2,0
1,26,5,0,0,0,0,1,2,1,0
0,39,0,0,0,0,3,1,3,5,0
0,22,0,0,0,0,0,0,2,2,0
1,49,2,0,0,0,6,0,32,6,0
1,60,2,0,0,0,13,0,184,4,0
1,46,2,0,0,0,0,1,1,0,0
0,42,0,0,0,0,0,1,1,0,0
1,22,0,0,0,0,1,1,2,6,1
1,46,2,0,0,0,1,0,13,0,0
1,33,5,0,1,0,7,0,324,7,1
1,36,0,0,0,0,2,0,48,3,1
1,20,4,0,1,0,1,0,170,8,1
1,32,2,0,0,0,0,1,30,2,0
1,28,0,0,0,0,0,0,74,7,0
1,38,0,0,0,0,17,1,2,3,1
0,48,2,0,0,0,4,0,1,3,0
1,64,3,0,0,0,1,1,31,0,0
1,22,0,0,0,0,1,0,30,2,0
1,22,0,0,0,0,1,0,6,4,1
1,69,2,0,0,0,0,1,3,0,1
1,26,0,0,0,0,2,0,31,3,0
0,27,0,0,0,0,1,1,41,5,1
0,30,2,0,0,0,1,1,230,5,0
1,22,0,0,0,0,2,0,2,7,1
1,28,2,0,0,0,5,0,127,4,0
0,43,2,0,0,0,0,0,1,0,0
1,28,0,0,0,0,5,0,86,6,0
1,24,3,0,0,0,0,0,30,0,1
1,22,2,0,0,0,2,1,1,3,1
1,46,2,0,0,0,0,0,129,4,0
0,55,2,0,0,0,0,1,30,0,0
1,34,3,0,0,0,0,1,107,0,0
0,27,0,0,0,0,0,1,1,2,0
1,40,0,0,0,0,3,1,1,8,0
0,39,0,0,0,0,0,1,1,1,0
1,20,0,0,0,2,1,0,3,1,0
1,22,0,0,0,0,1,1,2,6,1
1,37,5,0,0,0,0,1,1,0,0
1,29,0,0,4,1,15,0,187,8,1
1,33,2,0,0,0,9,0,8,8,1
1,27,0,0,0,0,3,0,2,1,0
1,39,2,0,0,0,1,1,1,0,0
1,55,2,0,0,0,7,0,1,7,0
1,22,0,0,0,0,1,0,61,5,0
1,55,0,0,0,0,1,0,10,0,0
0,43,2,0,0,0,0,0,2,0,1
1,21,0,0,0,3,0,0,7,9,1
1,45,2,0,0,0,1,0,442,3,0
1,19,2,0,0,0,0,0,2,7,0
1,25,0,0,0,0,2,0,2,7,0
1,38,0,1,0,0,6,0,201,3,0
1,23,0,0,0,0,0,0,1,1,0
0,28,2,0,0,0,1,1,31,4,0
1,55,2,0,0,0,0,0,31,0,0
1,45,5,0,0,0,0,0,31,0,0
1,39,0,0,0,0,1,0,14,0,1
1,70,2,0,0,0,0,0,62,0,0
1,79,2,0,0,0,1,1,32,0,0
1,48,2,0,0,0,1,0,30,0,0
1,46,5,0,0,0,3,0,1,0,0
1,23,2,1,0,1,10,0,68,9,0
1,20,3,0,2,1,2,0,32,7,1
1,57,3,0,0,0,2,0,115,0,0
1,30,2,0,1,0,4,1,1,4,1
1,32,0,0,0,0,5,0,1,3,1
1,56,2,0,0,0,1,1,4,0,0
1,22,0,1,0,0,2,0,517,8,0
1,21,0,0,0,0,6,0,105,7,0
1,35,2,0,0,0,1,0,7,5,0
1,43,0,0,0,0,2,1,3,0,0
1,52,2,0,0,0,3,0,1,1,0
1,20,3,0,0,2,0,0,266,2,0
1,27,0,0,0,0,21,0,36,6,1
1,41,0,0,0,0,0,1,92,5,0
1,24,5,0,0,0,1,0,31,2,0
1,43,0,0,0,0,3,1,32,0,1
1,46,0,0,0,0,9,1,22,6,0
1,26,0,0,0,0,2,0,1,3,0
0,33,0,0,0,0,1,0,2,0,0
1,22,0,0,0,0,0,0,48,2,0
1,34,0,0,0,0,3,0,2,0,0
1,36,2,0,0,0,0,1,1,0,0
1,69,2,0,0,0,0,0,1,4,0
1,32,2,0,0,0,5,0,1,4,1
1,22,0,0,0,0,1,0,1,6,1
1,46,2,0,0,0,0,0,167,4,0
1,34,2,0,0,0,1,1,32,4,0
0,32,3,0,0,0,0,1,108,0,0
1,58,2,0,0,0,1,1,219,1,0
1,39,0,0,0,0,0,1,1,0,0
0,35,0,0,0,0,3,0,1,0,0
1,39,0,0,0,0,2,1,224,3,0
1,22,2,0,0,1,1,0,175,1,0
1,23,0,0,0,0,2,0,2,1,0
1,25,0,0,0,1,6,1,233,6,1
0,21,3,0,0,1,0,1,32,3,1
1,63,0,0,0,0,9,0,61,5,1
1,38,0,0,0,0,7,0,22,8,0
1,24,2,0,0,0,8,0,31,3,1
1,28,0,0,0,0,1,0,60,6,0
1,29,2,0,0,0,2,1,2,4,1
1,20,0,0,3,0,3,0,1,7,1
0,40,2,0,0,0,0,1,3,4,0
1,30,0,0,0,0,7,0,1,7,1
0,31,0,0,0,0,0,0,1,0,0
0,43,2,0,0,0,6,0,2,4,0
1,36,2,0,0,0,10,1,7,4,1
1,27,3,0,0,0,2,1,1,1,0
1,50,2,0,0,0,5,0,6,6,1
1,34,2,0,0,0,2,1,18,9,0
1,37,0,0,0,0,4,1,76,6,1
0,36,0,0,0,0,1,0,2,0,0
1,34,0,0,0,0,1,0,1,6,0
0,35,3,0,0,0,0,0,2,1,0
0,31,0,0,0,0,1,1,61,1,1
1,23,2,0,0,1,10,0,224,6,1
0,22,0,0,0,0,1,0,1,4,0
1,22,3,0,0,0,0,0,62,3,1
1,37,2,0,0,0,2,0,5,0,1
1,20,5,0,0,0,0,0,1,3,0
1,36,0,0,0,1,16,0,31,7,0
1,54,0,0,0,0,22,0,31,6,1
0,20,0,0,0,0,1,1,1,3,0
1,26,2,0,0,0,2,0,1,4,0
1,34,0,0,0,0,12,0,219,8,1
1,59,2,0,0,0,2,1,1,0,1
1,37,2,0,0,0,2,1,131,1,0
1,38,5,0,0,0,0,0,1,0,1
1,45,2,0,0,0,1,0,154,0,1
1,22,0,0,0,0,1,0,37,7,0
1,24,0,0,0,1,3,0,36,7,1
1,37,2,0,0,0,3,1,1,0,0
1,25,0,0,0,0,5,0,96,4,0
1,24,0,0,0,0,6,0,265,5,1
1,33,0,0,0,0,0,1,95,8,0
1,34,0,0,0,0,4,0,625,4,0
1,26,0,0,0,0,3,0,35,1,0
1,20,0,0,0,0,1,1,32,3,1
1,47,0,0,0,0,1,0,1,0,0
0,32,2,0,0,0,2,0,1,1,1
1,30,0,0,0,0,0,0,67,1,0
1,39,2,0,0,0,8,0,99,5,0
1,49,0,0,0,0,3,0,31,7,1
1,20,0,1,0,0,1,0,31,3,1
1,31,2,0,0,0,11,0,1,6,1
1,58,2,0,0,0,7,0,420,6,1
1,50,3,0,0,0,2,1,1,0,0
1,23,2,0,0,0,0,1,31,1,0
1,30,5,0,0,0,0,0,3,1,0
1,26,0,0,1,1,11,0,2,6,1
1,20,0,1,0,0,1,0,3,5,0
0,34,0,0,2,0,7,0,92,4,0
1,22,0,0,0,0,5,0,30,4,0
1,39,2,0,0,0,1,0,31,0,0
1,51,2,0,0,0,1,1,61,1,1
1,30,0,0,0,0,2,1,164,1,0
1,39,5,0,0,0,0,1,291,0,1
1,26,2,1,0,0,9,0,80,8,1
1,26,0,0,0,0,2,0,94,5,0
1,35,0,1,0,0,13,0,46,8,1
1,20,5,0,0,0,0,1,1,4,0
0,51,2,0,0,0,7,0,147,4,0
0,26,2,0,0,0,0,0,1,4,0
1,64,5,0,0,0,0,1,32,0,0
0,32,3,0,0,0,1,1,59,2,0
1,26,0,0,0,0,5,0,3,3,0
1,26,0,0,0,0,1,0,30,2,0
1,26,2,0,0,0,0,0,2,2,0
1,45,2,0,0,0,7,0,1,5,0
1,22,0,0,0,0,0,1,2,2,0
1,28,0,0,0,0,1,0,11,6,0
1,20,2,0,0,2,0,0,32,1,0
1,28,0,0,0,0,0,0,46,2,1
1,23,0,0,1,2,1,1,31,1,1
0,21,0,0,0,0,0,1,1,4,0
1,25,5,0,0,0,0,0,29,8,1
1,30,2,0,0,0,0,0,2,2,0
1,21,2,0,2,7,2,0,1,8,1
1,37,0,0,0,0,18,0,240,8,0
1,33,2,0,0,0,0,0,32,8,0
1,62,0,0,0,0,0,1,31,0,0
1,20,2,1,0,0,1,0,98,6,1
1,24,2,0,0,0,5,0,48,5,1
1,35,0,0,0,0,22,0,3,9,1
0,27,5,0,0,0,0,0,234,2,1
1,50,2,0,0,0,2,0,196,1,1
1,25,0,0,0,0,5,1,2,8,0
1,31,0,1,1,1,12,1,76,7,1
0,21,0,0,0,0,1,0,268,5,0
1,26,0,0,0,0,0,0,2,8,0
1,22,0,0,0,0,0,0,2,3,0
1,29,0,0,0,0,0,0,1,2,0
1,34,0,0,0,0,7,0,31,1,0
1,33,5,0,0,0,2,0,1,0,1
1,52,2,0,0,0,1,0,30,0,0
1,37,3,0,0,0,0,1,1,0,1
1,21,0,0,0,0,0,0,1,6,1
1,21,2,0,0,0,1,0,1,7,0
0,20,2,0,0,0,0,0,3,7,1
1,43,3,0,0,0,1,1,28,0,1
1,30,2,0,0,0,1,0,2,0,1
0,33,0,0,0,0,3,1,201,3,1
1,21,3,0,0,0,0,0,1,2,0
1,24,0,0,0,0,3,0,94,6,0
0,52,3,0,0,0,0,1,30,0,1
0,30,0,0,0,0,11,0,182,6,1
0,30,2,0,0,0,0,1,1,1,0
1,44,2,0,0,0,0,1,2,1,0
1,47,0,0,0,0,13,0,1,1,1
1,41,0,0,1,0,9,1,3,8,0
1,21,3,1,0,0,4,0,1,9,1
1,48,2,0,0,0,6,0,125,1,0
0,38,2,0,0,0,0,1,1,0,0
1,52,0,0,0,0,2,0,144,8,1
0,34,0,0,0,0,1,1,2,0,0
0,31,2,0,0,0,0,0,92,1,0
1,24,2,0,0,0,0,1,2,1,0
0,35,0,0,0,1,8,0,1,3,0
1,35,2,0,0,0,0,0,31,2,1
1,25,5,0,0,0,1,0,2,3,1
1,21,0,0,0,0,0,1,1,2,0
1,24,0,0,0,1,1,0,31,1,1
1,31,3,0,0,0,1,0,6,6,0
1,33,2,0,0,1,1,0,159,3,0
1,43,0,0,0,0,3,0,286,7,1
1,25,0,0,0,0,1,1,1,1,0
1,34,0,0,1,0,20,0,27,8,1
1,25,0,0,0,0,2,0,1,3,1
1,24,3,1,0,0,4,0,1,5,1
1,22,0,0,0,0,5,0,1,9,0
1,56,2,0,0,0,6,0,31,0,0
1,34,0,0,0,0,5,0,341,7,0
1,23,0,0,0,0,0,0,1,3,0
1,66,2,0,0,0,0,1,2,0,0
0,34,0,0,0,0,0,0,30,1,0
1,31,0,4,0,0,13,0,332,8,0
1,28,0,0,0,0,7,1,1,6,0
1,29,2,0,0,0,0,1,1,0,0
1,22,2,0,0,0,3,0,3,6,1
0,33,2,0,0,0,0,1,2,0,0
1,39,2,0,0,0,0,0,32,0,0
1,33,0,0,0,1,9,1,2,7,1
1,29,2,0,0,0,2,0,1,0,1
1,31,2,0,0,0,1,0,2,1,0
0,49,0,0,0,0,7,0,4,5,0
1,22,0,0,0,0,0,1,261,7,0
0,22,2,0,0,0,0,1,1,4,0
1,35,2,0,0,2,3,0,2,3,0
1,29,2,0,0,0,3,0,32,3,1
1,56,2,0,0,0,1,0,1,0,1
1,20,0,0,0,0,3,0,1,8,0
0,34,0,0,0,0,0,0,1,0,0
1,23,0,0,0,0,1,0,4,3,1
1,27,0,1,0,0,1,0,1,4,1
1,43,2,0,0,0,2,0,1,0,0
1,38,2,0,0,0,0,0,31,0,0
1,39,2,0,0,0,3,0,31,2,0
1,24,0,0,0,1,1,0,1,2,1
1,26,0,0,0,0,2,1,1,2,0
0,55,2,0,0,0,0,1,2,0,0
1,35,0,0,0,0,1,0,1,5,1
1,61,0,0,0,0,25,0,2,6,0
1,33,5,0,0,0,0,1,227,0,0
1,62,5,0,0,0,1,1,31,0,0
1,22,2,0,1,0,1,0,62,3,0
1,31,2,0,0,0,5,0,511,2,0
1,40,2,0,0,0,4,0,2,6,0
1,33,0,0,0,0,3,0,1,1,0
1,26,2,0,0,0,0,0,31,5,1
1,32,2,0,1,0,15,0,64,8,1
1,28,0,0,0,0,0,0,31,1,0
1,45,2,0,0,0,0,1,31,0,0
1,30,2,0,0,0,0,0,156,8,1
0,57,2,0,0,0,4,0,258,1,0
1,26,0,0,0,0,3,0,48,6,1
1,35,0,0,0,0,1,0,31,7,0
1,25,2,0,0,0,0,0,1,2,0
1,54,3,0,0,0,0,0,63,0,0
1,38,3,0,0,0,0,0,1,1,0
0,29,0,0,0,0,0,0,3,4,0
0,40,2,0,0,0,0,1,2,1,0
1,28,2,0,0,0,1,0,2,1,1
0,25,0,0,0,1,0,1,31,1,0
1,44,0,0,0,0,3,1,3,5,0
1,48,2,0,0,0,1,1,1,0,0
0,59,2,0,0,0,1,0,29,0,0
1,23,2,0,0,1,4,0,31,3,1
0,24,0,0,0,0,2,0,8,3,0
1,29,0,0,0,0,0,0,73,1,0
1,56,2,0,0,0,0,1,1,0,0
0,27,0,0,0,0,0,1,2,2,0
1,47,1,0,0,0,2,0,278,0,0
0,29,2,0,0,0,0,1,31,6,0
0,34,2,0,0,0,4,1,30,3,0
1,47,0,0,0,0,1,0,115,0,0
0,22,0,0,0,0,0,0,1,6,0
1,40,2,0,0,0,5,0,1,0,1
1,31,2,0,0,0,0,0,3,0,0
1,47,0,0,0,0,3,0,61,1,0
1,33,0,0,0,0,3,0,55,4,0
1,24,0,0,0,0,8,0,40,6,1
0,20,2,0,0,0,1,0,185,3,0
1,37,2,0,0,0,7,0,86,4,0
1,21,3,0,0,0,0,1,19,2,0
1,39,0,0,0,0,4,0,89,8,0
1,29,0,0,0,0,10,0,1,5,1
1,30,3,0,0,0,2,0,185,1,0
0,26,0,0,0,0,4,0,1,8,1
1,61,0,0,0,0,2,1,30,7,0
1,37,3,0,0,0,3,1,1,3,0
1,38,5,0,0,0,1,0,2,0,1
1,24,2,0,0,0,2,0,50,4,1
1,30,0,0,0,0,0,1,31,8,0
1,22,2,0,0,0,0,1,28,6,0
1,20,0,0,0,1,0,1,30,4,1
1,56,0,0,0,0,22,0,307,8,1
0,50,2,0,0,0,3,0,1,2,1
1,47,5,0,0,0,0,0,62,0,0
1,56,2,0,0,0,5,0,239,0,0
0,58,3,0,0,0,1,0,31,4,0
1,48,3,0,0,0,2,0,28,5,0
1,30,2,0,0,0,1,0,142,1,0
1,53,2,0,0,0,3,1,156,0,0
1,26,3,0,0,0,0,0,1,4,0
1,48,0,0,0,0,2,1,1,0,0
1,30,0,0,0,0,10,0,31,5,1
1,28,0,0,0,0,12,1,83,5,1
1,59,0,0,0,0,1,1,63,0,0
1,20,0,1,0,0,1,0,188,9,1
1,23,2,0,1,0,4,1,3,8,1
0,28,2,0,0,0,2,0,1,5,1
1,50,3,0,0,0,3,0,34,8,1
1,35,2,0,0,0,3,1,30,4,1
1,22,0,0,0,0,1,0,154,8,1
0,41,3,0,0,0,0,0,2,0,0
1,50,0,0,0,0,1,0,116,5,0
1,21,2,0,0,1,3,0,71,4,0
0,23,2,0,0,0,1,1,253,4,0
1,22,0,0,0,0,0,0,62,6,0
1,35,0,0,0,0,11,0,32,6,0
1,46,0,0,0,0,3,1,30,5,1
1,61,0,0,0,0,8,0,30,1,1
1,26,0,0,0,0,5,0,30,3,0
1,44,2,0,0,0,1,0,62,4,0
0,34,0,0,0,0,0,1,56,0,1
1,29,2,0,0,0,1,0,30,1,1
0,23,0,0,0,0,1,0,188,4,0
1,20,3,0,0,0,1,0,1,9,1
1,20,2,0,0,1,0,1,31,3,0
1,29,0,0,0,0,8,1,170,8,0
1,48,0,0,0,0,5,0,30,3,1
0,31,0,0,0,0,0,1,5,5,0
1,21,2,0,0,0,2,0,1,5,0
1,28,3,0,0,0,5,0,46,4,0
1,34,2,0,0,0,4,0,87,4,0
1,54,0,0,0,0,21,0,1,5,0
1,20,2,0,4,0,4,0,30,9,0
1,31,2,0,0,0,1,0,155,2,1
1,22,2,0,0,0,0,1,1,3,0
1,45,3,0,0,0,3,0,118,5,0
1,25,0,0,0,0,1,1,79,7,0
1,36,0,0,0,0,6,1,1,3,0
1,34,0,3,1,0,9,0,30,6,1
1,27,5,0,0,0,0,0,185,8,0
1,36,0,0,0,0,12,0,198,8,0
1,50,2,0,0,0,0,1,257,1,0
1,50,0,0,0,0,15,1,29,7,0
1,47,4,4,0,0,22,0,204,9,1
0,49,5,0,0,0,0,1,31,0,0
0,25,0,0,0,0,7,0,508,8,1
1,39,3,0,0,0,4,1,2,0,0
1,31,0,0,0,0,1,1,31,3,0
1,49,0,0,0,0,10,0,50,2,1
1,40,0,0,0,0,16,0,547,8,0
1,21,0,1,0,1,2,0,198,8,0
1,39,0,0,0,0,2,1,49,2,0
1,32,0,0,0,0,7,0,1,6,0
0,26,0,0,0,0,5,0,2,6,1
1,29,5,0,0,0,0,0,31,1,0
1,61,3,0,0,0,0,0,31,0,0
0,25,2,0,0,0,2,0,30,8,1
0,26,5,0,0,0,1,0,1,1,0
1,38,2,0,0,0,5,0,2,3,0
1,35,2,0,0,0,2,1,31,0,0
1,24,0,0,0,0,2,0,142,5,0
1,50,0,0,0,0,10,0,223,4,0
1,55,5,0,0,0,8,0,7,0,1
1,32,0,0,0,0,4,0,163,3,1
1,29,2,0,0,0,1,0,262,1,0
1,46,2,0,0,0,0,0,1,0,0
0,27,0,0,0,0,0,1,1,1,0
1,32,0,0,0,0,6,0,30,3,0
1,29,0,0,0,0,0,0,2,1,0
1,53,2,0,0,0,1,1,1,4,1
0,27,2,0,0,0,1,0,26,4,1
1,29,2,0,0,0,4,0,1,7,0
1,29,0,0,0,0,5,0,3,5,0
0,40,2,0,0,0,5,0,12,3,0
1,26,5,0,0,0,0,0,3,0,1
1,23,0,0,0,0,3,1,30,1,1
1,53,0,0,0,0,1,0,1,3,0
1,24,2,0,0,0,1,1,2,1,1
1,33,0,0,0,0,18,0,2,9,1
0,30,0,0,0,0,1,0,122,2,0
1,32,0,0,0,0,1,1,345,5,1
0,38,0,0,0,0,7,0,40,9,1
1,56,2,0,0,0,2,0,42,0,0
1,40,0,0,0,0,20,0,2,6,0
1,31,0,0,0,0,7,1,8,5,0
1,29,2,0,0,0,2,0,1,5,0
0,36,0,0,0,0,1,1,31,0,0
1,34,0,0,0,0,16,0,56,8,1
1,41,2,0,0,0,1,1,62,1,1
1,57,2,0,0,0,7,0,152,0,1
1,26,0,0,0,0,1,0,31,4,1
1,39,2,0,0,0,2,0,32,5,1
1,27,0,0,0,0,0,0,5,2,0
1,45,0,0,0,0,0,0,31,2,1
1,26,0,0,0,1,2,0,215,2,0
1,64,0,0,0,0,17,0,462,8,0
1,20,2,0,0,0,4,0,1,6,0
1,49,5,0,0,0,1,1,27,0,0
0,48,2,0,0,0,0,0,2,0,0
1,33,2,0,0,0,0,0,2,5,0
1,52,2,0,0,0,7,1,1,1,0
1,22,3,0,0,0,2,0,32,2,1
1,57,0,0,0,0,13,0,56,4,0
1,41,3,0,0,0,1,1,1,0,0
1,49,3,0,0,0,3,0,595,3,0
0,43,0,0,0,0,0,1,115,0,0
1,24,2,0,0,0,3,0,152,4,0
1,27,0,0,0,0,11,0,154,6,1
1,23,3,0,1,0,2,0,64,8,0
1,28,0,0,0,0,2,0,1,5,1
1,21,0,0,0,0,0,0,1,4,0
1,33,0,0,0,0,5,1,2,8,1
1,25,0,0,0,0,1,0,2,7,1
1,36,0,0,2,0,17,0,133,7,1
0,25,2,0,0,0,0,0,1,4,0
0,29,2,0,0,0,0,1,1,3,0
1,26,0,0,0,0,0,0,30,0,0
1,46,2,0,0,0,0,1,1,4,0
0,24,0,0,0,0,0,0,3,6,0
1,28,0,0,0,0,4,0,63,6,1
1,28,0,0,0,1,12,1,31,6,1
1,30,2,1,0,0,2,0,31,4,0
1,36,2,0,0,0,0,1,1,0,0
1,56,2,0,0,0,0,0,2,0,0
1,21,0,0,0,0,0,0,145,6,0
1,23,0,0,0,0,0,1,2,2,1
1,24,5,0,0,0,0,1,1,2,0
1,40,3,0,0,0,0,1,1,2,0
1,36,3,0,0,0,1,1,1,1,0
1,50,2,0,0,0,1,1,14,5,1
1,24,2,0,0,0,0,1,31,1,0
0,55,0,0,0,0,2,0,2,0,0
1,48,0,0,0,0,1,1,1,0,0
1,22,0,0,0,0,0,0,3,6,1
1,27,0,0,0,0,0,1,1,2,0
0,58,2,0,0,0,2,1,4,0,0
1,28,3,0,0,0,0,0,62,0,0
1,38,0,0,0,0,14,0,149,6,0
1,31,0,0,0,0,1,0,32,0,0
0,30,0,0,0,0,3,0,30,1,0
0,27,5,0,0,0,1,0,1,4,0
1,52,2,0,0,0,1,0,129,0,0
1,23,0,0,0,0,2,0,30,6,0
1,37,0,0,0,0,4,0,69,5,0
1,37,0,0,0,0,16,0,3,7,1
0,41,2,0,0,0,1,1,323,1,0
1,51,2,0,0,0,2,1,28,0,0
1,20,0,0,0,0,0,0,1,4,1
0,45,2,0,0,0,0,0,2,0,0
1,21,2,0,0,0,0,1,1,3,1
1,24,2,0,0,0,0,0,2,3,0
1,22,2,0,0,0,1,1,216,4,0
1,38,0,0,0,0,7,1,228,5,0
1,31,0,0,0,0,0,0,81,4,0
1,28,2,0,0,0,0,0,25,6,0
1,21,3,0,1,0,2,0,57,6,1
1,30,2,0,0,0,0,0,1,0,0
1,39,0,0,0,0,1,0,1,7,0
0,36,0,0,0,0,0,1,32,1,0
1,34,0,0,0,0,22,0,31,6,1
1,32,2,0,1,0,2,0,248,1,0
1,45,3,0,0,0,0,1,86,0,0
0,26,0,0,1,0,5,1,121,4,0
1,36,0,0,0,2,7,1,244,4,0
1,25,1,0,0,0,2,0,2,4,0
1,27,0,0,0,0,9,0,1,6,1
1,45,2,0,0,0,0,0,31,1,0
1,30,3,0,0,0,0,0,1,0,0
1,61,0,0,0,0,8,1,215,5,0
1,43,0,0,0,0,2,0,30,0,0
1,48,2,0,0,0,2,0,395,0,0
1,26,0,0,0,0,1,0,30,3,0
1,32,0,0,3,0,7,0,229,1,1
0,57,2,0,0,0,2,0,1,0,0
0,40,2,0,0,0,0,1,1,0,0
1,33,2,0,0,0,6,0,153,5,1
1,53,3,0,0,0,3,0,160,6,0
1,30,2,0,0,0,3,0,1,6,0
1,36,0,1,0,0,8,1,32,8,0
1,30,0,0,0,0,2,0,32,4,1
1,29,2,0,0,0,1,1,12,9,0
